Id,SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
8759,5.4,2.6,5.5,2.1,Iris-virginica
8760,6.9,2.7,5.3,2.0,Iris-virginica
8761,6.3,3.2,4.8,1.7,Iris-virginica
8762,6.4,2.5,4.5,1.6,Iris-virginica
8763,6.4,3.2,5.9,2.5,Iris-virginica
8764,6.7,3.1,5.4,2.0,Iris-virginica
8765,7.9,3.1,5.7,1.7,Iris-virginica
8766,6.8,3.2,6.2,2.2,Iris-virginica
8767,6.5,2.9,5.5,2.1,Iris-virginica
8768,7.4,3.3,6.0,2.6,Iris-virginica
8769,4.9,2.8,5.5,1.8,Iris-virginica
8770,6.0,2.4,5.4,2.3,Iris-virginica
8771,7.1,2.7,5.7,2.4,Iris-virginica
8772,5.6,2.9,5.7,2.0,Iris-virginica
8773,7.1,2.5,5.0,2.2,Iris-virginica
8774,5.5,3.2,5.8,2.2,Iris-virginica
8775,6.3,3.1,4.9,1.9,Iris-virginica
8776,6.6,2.7,5.7,1.7,Iris-virginica
8777,6.8,3.5,4.9,2.0,Iris-virginica
8778,5.6,2.7,5.9,1.9,Iris-virginica
8779,7.1,3.1,5.5,1.7,Iris-virginica
8780,7.0,3.1,4.7,1.8,Iris-virginica
8781,4.8,2.5,5.4,1.7,Iris-virginica
8782,6.1,3.4,6.1,1.8,Iris-virginica
8783,7.1,3.4,5.9,2.1,Iris-virginica
8784,7.3,3.2,4.9,2.0,Iris-virginica
8785,6.2,3.3,5.2,1.8,Iris-virginica
8786,7.2,3.1,6.7,1.8,Iris-virginica
8787,6.3,3.3,4.8,2.4,Iris-virginica
8788,5.8,3.2,4.5,2.0,Iris-virginica
8789,5.7,3.6,5.0,1.8,Iris-virginica
8790,6.9,2.8,5.9,1.8,Iris-virginica
8791,6.1,3.0,4.9,2.1,Iris-virginica
8792,7.1,3.2,5.9,1.5,Iris-virginica
8793,6.3,2.9,6.4,1.9,Iris-virginica
8794,5.1,2.7,5.2,1.4,Iris-virginica
8795,7.2,2.5,5.8,1.7,Iris-virginica
8796,7.5,2.9,5.3,2.2,Iris-virginica
8797,5.9,3.2,5.3,1.9,Iris-virginica
8798,6.5,2.6,5.4,2.1,Iris-virginica
8799,5.1,3.3,6.0,1.5,Iris-virginica
8800,5.3,3.2,6.0,2.2,Iris-virginica
8801,5.7,3.6,5.1,2.1,Iris-virginica
8802,6.7,3.5,5.6,2.1,Iris-virginica
8803,6.5,2.6,4.3,2.0,Iris-virginica
8804,5.7,3.1,5.6,2.1,Iris-virginica
8805,5.9,3.3,5.8,1.7,Iris-virginica
8806,7.9,2.9,4.8,1.8,Iris-virginica
8807,5.6,3.4,6.1,2.2,Iris-virginica
8808,6.9,3.4,5.4,2.1,Iris-virginica
8809,6.1,2.9,5.8,1.2,Iris-virginica
8810,6.2,3.0,5.5,1.9,Iris-virginica
8811,7.0,2.7,4.9,2.4,Iris-virginica
8812,7.3,2.8,5.5,2.3,Iris-virginica
8813,6.6,3.1,5.8,1.9,Iris-virginica
8814,6.9,2.7,5.8,2.0,Iris-virginica
8815,6.4,2.6,5.6,2.0,Iris-virginica
8816,6.1,2.5,4.6,2.0,Iris-virginica
8817,6.8,3.6,5.5,1.6,Iris-virginica
8818,6.5,3.4,5.2,2.3,Iris-virginica
8819,6.7,3.2,6.6,1.5,Iris-virginica
8820,7.2,2.9,5.0,2.0,Iris-virginica
8821,7.7,3.4,4.4,1.8,Iris-virginica
8822,7.2,3.0,5.5,1.6,Iris-virginica
8823,6.1,2.5,4.6,1.7,Iris-virginica
8824,6.0,2.7,5.1,2.3,Iris-virginica
8825,6.0,3.4,5.3,2.1,Iris-virginica
8826,6.9,2.7,5.4,1.9,Iris-virginica
8827,6.8,2.9,5.1,2.1,Iris-virginica
8828,6.8,3.6,5.6,2.0,Iris-virginica
8829,6.9,2.7,4.6,1.9,Iris-virginica
8830,7.3,3.4,4.5,2.2,Iris-virginica
8831,5.2,3.1,5.8,1.6,Iris-virginica
8832,7.2,3.5,5.5,2.1,Iris-virginica
8833,7.5,2.6,4.9,1.8,Iris-virginica
8834,6.6,3.0,5.2,1.9,Iris-virginica
8835,6.2,2.8,5.1,1.8,Iris-virginica
8836,5.3,2.9,4.5,2.2,Iris-virginica
8837,6.2,2.9,5.3,2.0,Iris-virginica
8838,7.4,2.5,4.7,2.1,Iris-virginica
8839,6.3,3.1,5.9,1.7,Iris-virginica
8840,7.0,2.6,5.6,1.7,Iris-virginica
8841,6.7,3.0,4.9,1.7,Iris-virginica
8842,7.1,2.8,6.1,1.9,Iris-virginica
8843,7.4,2.7,6.4,2.1,Iris-virginica
8844,6.8,2.7,6.0,2.2,Iris-virginica
8845,6.4,2.3,4.9,1.7,Iris-virginica
8846,6.9,2.8,5.3,1.9,Iris-virginica
8847,7.5,3.0,5.7,1.9,Iris-virginica
8848,6.6,2.7,5.7,1.7,Iris-virginica
8849,7.1,2.7,6.1,2.5,Iris-virginica
8850,6.6,3.4,6.0,1.6,Iris-virginica
8851,6.7,3.1,5.9,2.1,Iris-virginica
8852,6.7,3.0,5.6,1.7,Iris-virginica
8853,6.4,2.5,5.3,1.9,Iris-virginica
8854,6.2,2.6,5.7,1.9,Iris-virginica
8855,6.3,2.5,5.4,2.3,Iris-virginica
8856,7.3,3.1,5.4,2.2,Iris-virginica
8857,6.2,2.9,5.1,2.3,Iris-virginica
8858,7.1,3.0,6.5,2.1,Iris-virginica
8859,6.8,3.1,4.9,1.8,Iris-virginica
8860,6.6,3.0,5.9,1.8,Iris-virginica
8861,6.6,3.0,5.6,2.0,Iris-virginica
8862,5.7,2.2,5.0,1.9,Iris-virginica
8863,5.8,3.0,6.2,2.2,Iris-virginica
8864,6.9,3.3,5.0,1.9,Iris-virginica
8865,7.0,2.8,5.3,2.5,Iris-virginica
8866,6.6,3.5,4.5,1.9,Iris-virginica
8867,6.8,3.0,4.4,2.0,Iris-virginica
8868,8.2,3.1,5.9,1.8,Iris-virginica
8869,6.7,3.0,6.2,2.3,Iris-virginica
8870,6.8,3.0,4.6,1.6,Iris-virginica
8871,6.6,3.3,6.3,1.8,Iris-virginica
8872,5.6,3.3,5.1,1.6,Iris-virginica
8873,6.3,2.8,6.3,2.3,Iris-virginica
8874,6.1,3.4,5.6,2.3,Iris-virginica
8875,7.4,2.9,5.9,1.9,Iris-virginica
8876,7.2,3.0,6.1,2.4,Iris-virginica
8877,6.9,2.9,5.5,1.2,Iris-virginica
8878,6.1,3.3,6.1,1.8,Iris-virginica
8879,6.7,2.9,5.9,2.6,Iris-virginica
8880,7.0,2.8,5.5,2.4,Iris-virginica
8881,5.7,2.8,5.9,2.4,Iris-virginica
8882,7.0,2.8,5.8,2.1,Iris-virginica
8883,6.8,2.9,5.6,1.8,Iris-virginica
8884,8.2,3.0,5.9,2.0,Iris-virginica
8885,7.1,2.6,4.6,2.0,Iris-virginica
8886,7.9,3.4,5.1,2.2,Iris-virginica
8887,6.2,3.1,5.8,2.3,Iris-virginica
8888,5.6,2.6,5.5,1.7,Iris-virginica
8889,5.9,3.1,5.0,2.6,Iris-virginica
8890,6.2,2.9,5.7,1.6,Iris-virginica
8891,6.9,3.1,5.4,2.1,Iris-virginica
8892,6.9,3.4,6.9,1.7,Iris-virginica
8893,5.8,3.0,4.4,2.2,Iris-virginica
8894,6.7,3.1,5.4,2.1,Iris-virginica
8895,6.9,3.0,4.8,2.1,Iris-virginica
8896,7.8,3.1,5.6,2.5,Iris-virginica
8897,6.1,3.3,5.3,2.3,Iris-virginica
8898,7.1,2.8,5.4,2.3,Iris-virginica
8899,5.4,2.8,5.9,1.9,Iris-virginica
8900,6.7,2.3,5.1,2.2,Iris-virginica
8901,6.1,2.6,6.1,2.2,Iris-virginica
8902,5.9,3.0,5.0,2.0,Iris-virginica
8903,6.7,2.7,6.0,2.3,Iris-virginica
8904,6.8,3.1,4.8,2.4,Iris-virginica
8905,6.5,2.7,5.6,2.2,Iris-virginica
8906,6.9,2.6,6.0,2.0,Iris-virginica
8907,6.9,2.7,6.1,2.1,Iris-virginica
8908,7.3,2.5,4.8,2.0,Iris-virginica
8909,7.5,3.6,5.1,2.0,Iris-virginica
8910,6.7,3.2,6.0,1.7,Iris-virginica
8911,6.6,2.3,6.0,1.9,Iris-virginica
8912,5.8,3.1,5.3,2.4,Iris-virginica
8913,6.0,3.7,6.0,2.4,Iris-virginica
8914,5.9,3.6,4.9,2.0,Iris-virginica
8915,7.4,3.1,4.9,2.3,Iris-virginica
8916,6.8,2.8,4.7,2.1,Iris-virginica
8917,6.5,3.0,4.7,1.9,Iris-virginica
8918,6.9,3.6,5.4,2.4,Iris-virginica
8919,7.1,3.0,5.0,1.8,Iris-virginica
8920,7.0,2.8,5.2,2.0,Iris-virginica
8921,6.5,3.3,5.3,2.2,Iris-virginica
8922,6.9,2.4,5.7,1.3,Iris-virginica
8923,6.0,3.1,5.5,1.5,Iris-virginica
8924,5.9,2.1,4.8,2.2,Iris-virginica
8925,6.2,3.0,5.6,2.0,Iris-virginica
8926,7.2,2.9,6.1,1.3,Iris-virginica
8927,7.3,2.6,5.0,1.8,Iris-virginica
8928,7.3,2.7,5.2,1.8,Iris-virginica
8929,6.8,3.2,6.5,2.7,Iris-virginica
8930,7.0,3.1,4.9,2.6,Iris-virginica
8931,6.7,2.9,5.8,1.9,Iris-virginica
8932,5.1,3.2,6.3,2.2,Iris-virginica
8933,6.6,3.0,5.6,2.1,Iris-virginica
8934,6.5,3.0,6.4,2.2,Iris-virginica
8935,6.7,3.2,5.9,2.3,Iris-virginica
8936,6.1,2.8,5.1,2.2,Iris-virginica
8937,7.0,2.6,5.8,2.4,Iris-virginica
8938,6.4,3.1,6.0,1.7,Iris-virginica
8939,6.7,3.4,5.2,2.3,Iris-virginica
8940,6.6,2.8,5.5,1.9,Iris-virginica
8941,6.0,2.9,5.6,2.0,Iris-virginica
8942,6.4,3.0,5.8,1.7,Iris-virginica
8943,6.4,2.3,5.5,2.1,Iris-virginica
8944,7.0,3.0,5.9,2.0,Iris-virginica
8945,6.2,2.6,5.4,1.8,Iris-virginica
8946,6.5,2.8,5.8,2.0,Iris-virginica
8947,6.9,3.1,5.5,2.0,Iris-virginica
8948,6.9,3.8,5.0,2.0,Iris-virginica
8949,5.8,3.0,5.2,2.0,Iris-virginica
8950,6.7,2.8,4.6,2.4,Iris-virginica
8951,7.1,2.9,5.1,2.0,Iris-virginica
8952,6.8,3.2,6.0,2.3,Iris-virginica
8953,5.5,2.9,6.1,1.8,Iris-virginica
8954,7.4,3.6,6.2,2.2,Iris-virginica
8955,6.3,3.1,4.8,1.8,Iris-virginica
8956,6.1,3.0,5.3,2.1,Iris-virginica
8957,7.1,2.7,5.6,1.9,Iris-virginica
8958,6.7,3.2,6.1,2.2,Iris-virginica
8959,6.9,2.5,5.0,1.8,Iris-virginica
8960,6.8,2.6,5.7,2.1,Iris-virginica
8961,5.4,2.6,6.1,2.2,Iris-virginica
8962,6.0,2.6,4.2,2.4,Iris-virginica
8963,6.6,3.6,5.4,2.1,Iris-virginica
8964,7.2,3.5,5.8,2.0,Iris-virginica
8965,6.6,2.6,5.3,2.0,Iris-virginica
8966,7.5,2.8,6.1,2.0,Iris-virginica
8967,7.4,3.2,5.9,2.3,Iris-virginica
8968,7.1,3.3,6.7,2.5,Iris-virginica
8969,6.9,2.8,5.8,1.5,Iris-virginica
8970,7.1,2.6,6.2,2.6,Iris-virginica
8971,5.7,3.0,5.0,1.6,Iris-virginica
8972,6.5,3.2,6.0,2.1,Iris-virginica
8973,5.5,3.0,4.7,1.6,Iris-virginica
8974,6.0,3.3,5.9,2.1,Iris-virginica
8975,6.0,2.8,4.8,2.4,Iris-virginica
8976,8.0,3.2,6.0,2.0,Iris-virginica
8977,5.6,2.7,5.3,1.9,Iris-virginica
8978,6.2,3.0,5.1,2.6,Iris-virginica
8979,5.7,3.3,5.4,2.2,Iris-virginica
8980,6.9,3.0,4.9,1.9,Iris-virginica
8981,6.7,3.0,5.0,2.4,Iris-virginica
8982,5.0,2.9,5.0,2.1,Iris-virginica
8983,7.2,2.5,6.9,2.1,Iris-virginica
8984,6.8,2.5,5.5,2.3,Iris-virginica
8985,6.7,3.0,5.5,1.6,Iris-virginica
8986,5.7,3.4,6.0,2.3,Iris-virginica
8987,6.1,2.9,6.2,1.7,Iris-virginica
8988,7.3,2.8,5.1,2.0,Iris-virginica
8989,5.9,2.4,5.6,2.2,Iris-virginica
8990,7.4,3.2,6.6,2.4,Iris-virginica
8991,7.1,3.1,6.2,1.4,Iris-virginica
8992,6.3,2.4,5.9,1.8,Iris-virginica
8993,8.5,2.8,5.6,1.9,Iris-virginica
8994,6.3,2.6,4.8,1.4,Iris-virginica
8995,6.9,2.8,6.6,1.7,Iris-virginica
8996,7.5,3.5,6.3,2.1,Iris-virginica
8997,6.4,3.4,5.1,2.1,Iris-virginica
8998,6.6,2.7,5.7,2.2,Iris-virginica
8999,6.0,3.1,4.3,1.7,Iris-virginica
9000,6.3,3.1,6.0,2.0,Iris-virginica
9001,6.9,2.9,5.8,2.1,Iris-virginica
9002,6.3,2.9,5.9,2.5,Iris-virginica
9003,7.4,2.6,4.9,1.9,Iris-virginica
9004,6.7,3.0,6.2,2.4,Iris-virginica
9005,6.6,2.9,5.8,2.3,Iris-virginica
9006,6.9,2.8,5.2,1.7,Iris-virginica
9007,6.7,3.2,6.0,2.3,Iris-virginica
9008,7.5,2.5,5.8,2.1,Iris-virginica
9009,6.5,2.7,6.3,1.9,Iris-virginica
9010,5.2,3.0,5.4,2.5,Iris-virginica
9011,6.9,2.9,5.4,2.0,Iris-virginica
9012,8.0,3.2,4.8,2.0,Iris-virginica
9013,6.6,2.6,4.6,2.2,Iris-virginica
9014,6.1,3.4,5.6,1.9,Iris-virginica
9015,5.1,3.4,5.7,1.9,Iris-virginica
9016,6.0,3.5,5.0,1.9,Iris-virginica
9017,7.0,3.4,5.4,1.8,Iris-virginica
9018,6.5,3.3,6.2,1.6,Iris-virginica
9019,6.7,2.5,6.0,2.1,Iris-virginica
9020,6.0,3.5,5.7,2.1,Iris-virginica
9021,6.5,3.0,5.3,1.8,Iris-virginica
9022,7.4,2.8,5.3,2.0,Iris-virginica
9023,7.5,3.3,5.3,2.4,Iris-virginica
9024,6.7,2.7,5.3,2.4,Iris-virginica
9025,7.9,3.1,5.2,2.0,Iris-virginica
9026,6.1,2.8,5.2,2.0,Iris-virginica
9027,6.7,2.9,5.4,2.2,Iris-virginica
9028,6.4,2.9,5.5,2.4,Iris-virginica
9029,6.3,3.2,5.1,2.1,Iris-virginica
9030,6.9,3.3,5.3,1.7,Iris-virginica
9031,6.1,3.3,6.7,2.3,Iris-virginica
9032,5.8,3.2,5.0,1.9,Iris-virginica
9033,6.7,3.1,5.6,1.9,Iris-virginica
9034,7.3,2.8,6.2,1.7,Iris-virginica
9035,6.7,2.6,5.1,1.9,Iris-virginica
9036,7.6,3.4,6.0,2.0,Iris-virginica
9037,6.7,3.4,5.9,2.0,Iris-virginica
9038,7.5,3.2,5.7,1.9,Iris-virginica
9039,6.2,2.9,5.8,2.3,Iris-virginica
9040,5.7,2.3,5.0,1.9,Iris-virginica
9041,7.3,2.9,5.7,2.1,Iris-virginica
9042,5.9,3.4,5.2,2.5,Iris-virginica
9043,6.5,2.9,4.9,2.1,Iris-virginica
9044,8.0,3.1,5.7,1.8,Iris-virginica
9045,7.0,3.0,5.5,2.2,Iris-virginica
9046,5.4,2.9,4.9,2.0,Iris-virginica
9047,6.1,2.8,4.8,2.3,Iris-virginica
9048,6.2,2.8,6.4,2.2,Iris-virginica
9049,5.3,3.4,6.5,2.5,Iris-virginica
9050,7.0,2.6,5.5,1.6,Iris-virginica
9051,6.0,2.6,5.2,2.1,Iris-virginica
9052,6.3,2.8,5.4,2.4,Iris-virginica
9053,8.0,2.8,5.7,1.8,Iris-virginica
9054,7.1,2.8,5.2,2.6,Iris-virginica
9055,5.7,2.2,6.0,1.9,Iris-virginica
9056,6.2,3.9,6.0,2.0,Iris-virginica
9057,6.1,3.1,4.6,1.9,Iris-virginica
9058,6.6,3.0,5.5,1.8,Iris-virginica
9059,7.2,2.4,5.4,1.9,Iris-virginica
9060,7.2,2.8,5.8,2.1,Iris-virginica
9061,5.4,3.0,4.6,2.1,Iris-virginica
9062,6.1,3.4,5.5,1.8,Iris-virginica
9063,7.4,2.7,6.0,2.2,Iris-virginica
9064,6.4,2.5,6.2,2.2,Iris-virginica
9065,6.1,3.1,6.1,2.1,Iris-virginica
9066,6.7,3.3,6.4,2.0,Iris-virginica
9067,5.7,2.6,5.2,1.8,Iris-virginica
9068,5.5,3.6,5.8,1.9,Iris-virginica
9069,6.6,2.4,6.2,1.5,Iris-virginica
9070,6.9,2.4,5.3,2.4,Iris-virginica
9071,5.5,2.9,5.9,2.2,Iris-virginica
9072,6.6,3.1,5.2,2.6,Iris-virginica
9073,5.6,3.3,5.7,2.2,Iris-virginica
9074,7.1,3.2,5.1,1.9,Iris-virginica
9075,5.7,2.9,5.7,2.2,Iris-virginica
9076,6.8,2.4,5.2,1.8,Iris-virginica
9077,5.8,2.7,5.6,2.4,Iris-virginica
9078,6.0,2.6,5.2,2.1,Iris-virginica
9079,7.4,2.9,4.8,1.7,Iris-virginica
9080,6.7,3.3,6.6,1.7,Iris-virginica
9081,6.7,2.6,5.1,1.8,Iris-virginica
9082,6.4,2.7,6.9,1.9,Iris-virginica
9083,7.2,2.8,6.8,2.1,Iris-virginica
9084,7.1,2.8,6.1,2.1,Iris-virginica
9085,6.3,2.6,5.4,1.9,Iris-virginica
9086,7.1,2.9,4.5,2.2,Iris-virginica
9087,7.4,2.4,6.5,2.4,Iris-virginica
9088,6.2,2.6,6.1,1.6,Iris-virginica
9089,6.2,2.5,5.6,2.4,Iris-virginica
9090,6.8,3.3,5.4,2.1,Iris-virginica
9091,5.8,2.9,5.1,2.0,Iris-virginica
9092,6.4,2.9,6.7,2.5,Iris-virginica
9093,7.5,3.6,6.3,2.0,Iris-virginica
9094,6.5,3.0,5.4,1.7,Iris-virginica
9095,6.8,2.5,5.6,1.8,Iris-virginica
9096,6.5,3.0,5.4,1.6,Iris-virginica
9097,5.8,3.1,5.2,2.2,Iris-virginica
9098,6.6,2.9,5.7,1.8,Iris-virginica
9099,6.8,2.8,7.0,1.7,Iris-virginica
9100,6.4,2.9,4.8,2.2,Iris-virginica
9101,6.3,2.2,5.9,1.9,Iris-virginica
9102,6.5,3.2,5.4,1.9,Iris-virginica
9103,8.2,2.3,4.8,1.7,Iris-virginica
9104,7.7,2.8,5.7,1.9,Iris-virginica
9105,7.0,3.0,5.7,2.4,Iris-virginica
9106,6.9,2.7,5.7,2.7,Iris-virginica
9107,6.9,3.0,4.8,2.2,Iris-virginica
9108,7.1,3.1,5.6,2.8,Iris-virginica
9109,7.1,3.4,5.6,2.0,Iris-virginica
9110,7.0,2.9,5.5,2.2,Iris-virginica
9111,6.3,3.0,5.6,2.3,Iris-virginica
9112,6.2,2.3,5.4,2.1,Iris-virginica
9113,7.2,2.8,5.9,2.3,Iris-virginica
9114,7.1,2.7,5.2,2.1,Iris-virginica
9115,7.6,3.0,5.5,1.6,Iris-virginica
9116,6.4,2.7,5.6,1.6,Iris-virginica
9117,6.4,2.6,6.1,1.8,Iris-virginica
9118,6.2,3.1,5.3,2.7,Iris-virginica
9119,7.2,3.0,5.8,1.4,Iris-virginica
9120,7.4,3.1,5.5,2.2,Iris-virginica
9121,7.0,2.8,5.8,2.3,Iris-virginica
9122,6.9,2.9,5.7,2.4,Iris-virginica
9123,7.1,2.6,5.9,2.2,Iris-virginica
9124,7.3,3.0,5.3,1.7,Iris-virginica
9125,6.1,3.4,5.7,2.0,Iris-virginica
9126,7.4,3.3,5.1,2.4,Iris-virginica
9127,5.5,3.1,5.7,2.3,Iris-virginica
9128,6.8,2.9,5.5,2.8,Iris-virginica
9129,6.6,3.2,4.4,1.8,Iris-virginica
9130,6.9,2.5,5.9,1.8,Iris-virginica
9131,5.9,2.7,6.4,2.1,Iris-virginica
9132,6.0,3.2,6.0,1.9,Iris-virginica
9133,7.2,3.3,6.0,1.8,Iris-virginica
9134,5.8,2.4,5.2,1.9,Iris-virginica
9135,6.4,3.0,6.5,1.9,Iris-virginica
9136,6.6,2.4,6.8,1.7,Iris-virginica
9137,6.1,3.2,5.7,2.5,Iris-virginica
9138,7.0,2.9,6.1,2.3,Iris-virginica
9139,6.2,3.3,5.4,2.0,Iris-virginica
9140,6.7,2.9,5.3,2.3,Iris-virginica
9141,5.6,2.6,5.9,2.0,Iris-virginica
9142,7.2,3.1,4.8,2.0,Iris-virginica
9143,6.9,3.0,5.3,2.0,Iris-virginica
9144,6.2,2.5,4.7,2.1,Iris-virginica
9145,6.0,3.2,5.2,1.7,Iris-virginica
9146,6.3,3.6,5.5,2.2,Iris-virginica
9147,6.7,2.5,6.4,2.0,Iris-virginica
9148,5.8,2.8,5.4,2.2,Iris-virginica
9149,6.2,3.8,5.0,2.2,Iris-virginica
9150,5.3,2.9,5.8,1.7,Iris-virginica
9151,7.5,3.1,5.4,2.1,Iris-virginica
9152,6.2,3.4,6.1,2.1,Iris-virginica
9153,7.0,2.5,6.4,2.0,Iris-virginica
9154,7.2,3.2,6.1,1.7,Iris-virginica
9155,6.0,3.7,4.7,1.7,Iris-virginica
9156,6.6,3.0,5.3,2.2,Iris-virginica
9157,7.2,3.0,5.4,2.0,Iris-virginica
9158,6.3,2.4,5.7,2.2,Iris-virginica
9159,6.5,2.2,5.2,2.3,Iris-virginica
9160,5.7,3.2,5.3,2.0,Iris-virginica
9161,6.2,2.6,6.3,2.3,Iris-virginica
9162,7.0,3.3,5.8,2.3,Iris-virginica
9163,6.2,3.4,6.3,2.1,Iris-virginica
9164,6.4,2.6,5.7,2.5,Iris-virginica
9165,5.8,3.3,5.3,1.9,Iris-virginica
9166,5.8,2.7,5.9,2.2,Iris-virginica
9167,6.7,2.8,4.9,2.0,Iris-virginica
9168,6.4,3.0,5.4,1.9,Iris-virginica
9169,6.7,3.1,6.2,1.9,Iris-virginica
9170,6.9,3.6,5.9,2.3,Iris-virginica
9171,6.2,2.7,5.5,2.0,Iris-virginica
9172,7.3,2.7,5.5,2.3,Iris-virginica
9173,6.7,3.0,5.7,1.7,Iris-virginica
9174,5.9,2.5,5.7,2.3,Iris-virginica
9175,7.1,3.3,6.4,2.1,Iris-virginica
9176,6.5,3.4,5.2,1.7,Iris-virginica
9177,6.4,2.8,5.6,1.8,Iris-virginica
9178,6.8,2.8,6.2,1.7,Iris-virginica
9179,6.5,2.9,5.7,2.3,Iris-virginica
9180,6.8,2.9,5.9,2.3,Iris-virginica
9181,6.8,3.1,5.9,1.6,Iris-virginica
9182,6.4,3.1,5.4,1.9,Iris-virginica
9183,6.8,3.1,5.8,1.8,Iris-virginica
9184,5.7,3.2,5.1,1.8,Iris-virginica
9185,6.0,3.3,5.7,2.1,Iris-virginica
9186,7.0,3.0,6.1,1.7,Iris-virginica
9187,5.9,2.6,5.8,2.2,Iris-virginica
9188,6.3,2.9,6.3,1.8,Iris-virginica
9189,6.8,2.8,6.2,2.2,Iris-virginica
9190,5.7,2.9,4.4,2.3,Iris-virginica
9191,7.9,2.3,4.8,2.1,Iris-virginica
9192,6.6,2.8,4.6,2.1,Iris-virginica
9193,7.2,3.9,6.3,1.7,Iris-virginica
9194,6.6,3.2,5.2,2.2,Iris-virginica
9195,7.0,3.4,6.0,2.1,Iris-virginica
9196,6.2,2.6,5.7,1.9,Iris-virginica
9197,6.4,3.3,6.3,1.7,Iris-virginica
9198,6.5,2.8,5.7,1.4,Iris-virginica
9199,5.7,2.9,6.0,2.0,Iris-virginica
9200,7.0,3.0,6.3,2.4,Iris-virginica
9201,6.1,3.3,5.8,2.7,Iris-virginica
9202,6.1,2.9,5.0,1.8,Iris-virginica
9203,6.8,3.0,5.9,2.2,Iris-virginica
9204,6.4,2.9,5.0,1.8,Iris-virginica
9205,6.6,3.0,5.9,2.2,Iris-virginica
9206,7.6,2.7,5.4,1.8,Iris-virginica
9207,7.4,2.8,6.2,2.4,Iris-virginica
9208,6.9,3.1,5.6,1.9,Iris-virginica
9209,6.3,2.9,6.6,1.7,Iris-virginica
9210,6.7,3.2,5.4,2.1,Iris-virginica
9211,5.6,3.4,6.2,2.0,Iris-virginica
9212,6.0,3.2,4.9,1.8,Iris-virginica
9213,6.6,3.5,5.9,1.8,Iris-virginica
9214,5.5,3.0,5.7,2.0,Iris-virginica
9215,7.7,2.9,4.3,1.9,Iris-virginica
9216,6.9,3.1,5.5,1.9,Iris-virginica
9217,5.3,3.0,5.4,2.1,Iris-virginica
9218,6.9,3.4,5.0,1.7,Iris-virginica
9219,6.2,2.7,5.1,2.4,Iris-virginica
9220,6.7,3.6,5.6,1.7,Iris-virginica
9221,6.1,3.3,4.9,2.2,Iris-virginica
9222,6.4,2.7,6.3,1.9,Iris-virginica
9223,6.1,2.9,5.3,2.6,Iris-virginica
9224,7.3,2.8,5.3,1.5,Iris-virginica
9225,6.7,2.7,5.6,1.5,Iris-virginica
9226,6.6,3.5,5.6,1.8,Iris-virginica
9227,6.6,3.0,6.8,1.9,Iris-virginica
9228,5.8,3.0,5.7,2.2,Iris-virginica
9229,7.1,3.6,5.2,1.8,Iris-virginica
9230,5.4,3.2,5.1,2.3,Iris-virginica
9231,6.3,3.5,4.8,2.3,Iris-virginica
9232,7.2,3.1,4.9,2.2,Iris-virginica
9233,6.7,2.4,6.4,1.9,Iris-virginica
9234,7.5,3.0,6.1,1.8,Iris-virginica
9235,6.7,3.0,5.4,1.8,Iris-virginica
9236,4.6,2.7,5.9,1.6,Iris-virginica
9237,5.8,2.5,5.7,1.8,Iris-virginica
9238,7.4,3.2,5.7,2.1,Iris-virginica
9239,6.1,2.7,5.9,2.3,Iris-virginica
9240,7.0,2.8,5.3,1.8,Iris-virginica
9241,7.1,2.3,4.3,1.5,Iris-virginica
9242,5.2,3.4,6.0,1.7,Iris-virginica
9243,6.5,3.4,5.8,2.6,Iris-virginica
9244,6.5,2.8,5.0,2.0,Iris-virginica
9245,7.2,3.0,5.4,2.4,Iris-virginica
9246,6.9,2.9,5.1,2.0,Iris-virginica
9247,6.9,2.7,4.9,1.9,Iris-virginica
9248,6.6,3.4,4.9,2.1,Iris-virginica
9249,6.4,2.9,6.4,2.0,Iris-virginica
9250,6.0,3.3,6.0,1.8,Iris-virginica
9251,5.8,3.1,5.5,1.9,Iris-virginica
9252,7.3,2.8,5.8,2.3,Iris-virginica
9253,6.4,2.4,5.3,2.1,Iris-virginica
9254,7.2,2.8,6.5,1.7,Iris-virginica
9255,6.7,2.9,6.3,1.6,Iris-virginica
9256,6.9,2.9,6.4,1.8,Iris-virginica
9257,6.9,2.7,5.7,1.9,Iris-virginica
9258,6.3,2.3,5.8,1.7,Iris-virginica
9259,5.9,2.5,5.0,2.2,Iris-virginica
9260,6.9,3.2,5.0,2.1,Iris-virginica
9261,6.2,3.3,5.8,1.8,Iris-virginica
9262,7.2,3.1,4.8,1.6,Iris-virginica
9263,5.7,3.5,5.0,2.5,Iris-virginica
9264,5.9,2.6,6.0,2.3,Iris-virginica
9265,6.9,3.2,5.1,2.3,Iris-virginica
9266,6.7,2.9,5.6,2.3,Iris-virginica
9267,6.8,2.3,6.0,2.2,Iris-virginica
9268,6.3,3.0,5.6,1.5,Iris-virginica
9269,6.3,2.9,5.5,1.9,Iris-virginica
9270,7.0,2.7,6.1,2.2,Iris-virginica
9271,7.5,3.5,6.5,1.7,Iris-virginica
9272,6.8,2.7,7.4,2.2,Iris-virginica
9273,7.5,3.1,4.1,1.8,Iris-virginica
9274,6.2,2.8,5.8,2.2,Iris-virginica
